product_id;Product Name;Category;Sub-Category
1660;"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad";Office Supplies;Paper
1661;"24 Capacity Maxi Data Binder Racks, Pearl";Office Supplies;Storage
1662;Southworth 25% Cotton Premium Laser Paper and Envelopes;Office Supplies;Paper
1663;Multimedia Mailers;Office Supplies;Envelopes
1664;Avery 5;Office Supplies;Labels
1665;Jensen SMPS-640 - speaker phone;Technology;Phones
1666;"Master Caster Door Stop, Large Brown";Furniture;Furnishings
1667;Fellowes Desktop Hanging File Manager;Office Supplies;Storage
1668;Xerox 1956;Office Supplies;Paper
1669;Nu-Dell Oak Frame;Furniture;Furnishings
1670;GBC Therma-A-Bind 250T Electric Binding System;Office Supplies;Binders
1671;Document Clip Frames;Furniture;Furnishings
1672;"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk";Office Supplies;Appliances
1673;Xerox 1937;Office Supplies;Paper
1674;"DAX Cubicle Frames, 8-1/2 x 11";Furniture;Furnishings
1675;Sauder Camden County Collection Library;Furniture;Bookcases
1676;Canon PC-428 Personal Copier;Technology;Copiers
1677;Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms;Furniture;Chairs
1678;Xerox 1917;Office Supplies;Paper
1679;SanDisk Cruzer 16 GB USB Flash Drive;Technology;Accessories
1680;Imation 30456 USB Flash Drive 8GB;Technology;Accessories
1681;Panasonic KX TS208W Corded phone;Technology;Phones
1682;Xerox 19;Office Supplies;Paper
1683;SanDisk Cruzer 4 GB USB Flash Drive;Technology;Accessories
1684;AmazonBasics 3-Button USB Wired Mouse;Technology;Accessories
1685;14-7/8 x 11 Blue Bar Computer Printout Paper;Office Supplies;Paper
1686;"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box";Office Supplies;Envelopes
1687;Kleencut Forged Office Shears by Acme United Corporation;Office Supplies;Supplies
1688;"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack";Office Supplies;Binders
1689;Logitech Keyboard K120;Technology;Accessories
1690;Xerox 1932;Office Supplies;Paper
1691;Dixon Ticonderoga Pencils;Office Supplies;Art
1692;"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size";Furniture;Furnishings
1693;Texas Instrument TI-15 Fraction Calculator;Technology;Machines
1694;"Deflect-o EconoMat Nonstudded, No Bevel Mat";Furniture;Furnishings
1695;OIC Thumb-Tacks;Office Supplies;Fasteners
1696;"Sanford EarthWrite Recycled Pencils, Medium Soft, #2";Office Supplies;Art
1697;PNY Rapid USB Car Charger - Black;Technology;Phones
1698;Hon Every-Day Chair Series Swivel Task Chairs;Furniture;Chairs
1699;"SmartStand Mobile Device Holder, Assorted Colors";Technology;Phones
1700;Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors;Office Supplies;Appliances
1701;Euro Pro Shark Stick Mini Vacuum;Office Supplies;Appliances
1702;Astroparche Fine Business Paper;Office Supplies;Paper
1703;Zebra ZM400 Thermal Label Printer;Technology;Machines
1704;Letter Size File;Office Supplies;Storage
1705;Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black;Technology;Phones
1706;Samsung Galaxy S4;Technology;Phones
1707;Office Star Flex Back Scooter Chair with Aluminum Finish Frame;Furniture;Chairs
1708;Samsung Convoy 3;Technology;Phones
1709;"Eldon Imàge Series Desk Accessories, Clear";Furniture;Furnishings
1710;Avery 491;Office Supplies;Labels
1711;Xerox 209;Office Supplies;Paper
1712;"Peel & Seel Recycled Catalog Envelopes, Brown";Office Supplies;Envelopes
1713;Avanti 1.7 Cu. Ft. Refrigerator;Office Supplies;Appliances
1714;Acme Design Stainless Steel Bent Scissors;Office Supplies;Supplies
1715;"Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops";Furniture;Tables
1716;Hewlett-Packard 300S Scientific Calculator;Technology;Machines
1717;Avery 495;Office Supplies;Labels
1718;iOttie HLCRIO102 Car Mount;Technology;Phones
1719;"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink";Office Supplies;Art
1720;Eldon 500 Class Desk Accessories;Furniture;Furnishings
1721;EcoTones Memo Sheets;Office Supplies;Paper
1722;Xerox 1906;Office Supplies;Paper
1723;Texas Instruments TI-34 Scientific Calculator;Technology;Machines
1724;Standard Line “While You Were Out” Hardbound Telephone Message Book;Office Supplies;Paper
1725;Kingston Digital DataTraveler 64GB USB 2.0;Technology;Accessories
1726;GBC VeloBinder Strips;Office Supplies;Binders
1727;Xerox 1963;Office Supplies;Paper
1728;Logitech Z-906 Speaker sys - home theater - 5.1-CH;Technology;Accessories
1729;"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black";Office Supplies;Appliances
1730;Luxo Adjustable Task Clamp Lamp;Furniture;Furnishings
1731;Unpadded Memo Slips;Office Supplies;Paper
1732;Barrel Sharpener;Office Supplies;Art
1733;Acco Glide Clips;Office Supplies;Fasteners
1734;"Bush Cubix Conference Tables, Fully Assembled";Furniture;Tables
1735;"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum";Furniture;Chairs
1736;RCA H5401RE1 DECT 6.0 4-Line Cordless Handset With Caller ID/Call Waiting;Technology;Phones
1737;"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine";Furniture;Tables
1738;Xerox 20;Office Supplies;Paper
1739;"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax";Technology;Machines
1740;Black Print Carbonless 8 1/2" x 8 1/4" Rapid Memo Book;Office Supplies;Paper
1741;Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5;Technology;Phones
1742;"Iris 3-Drawer Stacking Bin, Black";Office Supplies;Storage
1743;Panasonic Business Telephones KX-T7736;Technology;Phones
1744;Hunt Boston Vacuum Mount KS Pencil Sharpener;Office Supplies;Art
1745;Portfile Personal File Boxes;Office Supplies;Storage
1746;"Belkin 19"" Center-Weighted Shelf, Gray";Office Supplies;Storage
1747;Hon Comfortask Task/Swivel Chairs;Furniture;Chairs
1748;"Career Cubicle Clock, 8 1/4"", Black";Furniture;Furnishings
1749;Boston 16765 Mini Stand Up Battery Pencil Sharpener;Office Supplies;Art
1750;Avery 475;Office Supplies;Labels
1751;"Vtech AT&T CL2940 Corded Speakerphone, Black";Technology;Machines
1752;Tenex B1-RE Series Chair Mats for Low Pile Carpets;Furniture;Furnishings
1753;Griffin GC17055 Auxiliary Audio Cable;Technology;Phones
1754;Rogers Profile Extra Capacity Storage Tub;Office Supplies;Storage
1755;RCA ViSYS 25825 Wireless digital phone;Technology;Phones
1756;Xerox 1914;Office Supplies;Paper
1757;Xerox 1902;Office Supplies;Paper
1758;Acme Titanium Bonded Scissors;Office Supplies;Supplies
1759;Ibico Recycled Linen-Style Covers;Office Supplies;Binders
1760;Xerox 207;Office Supplies;Paper
1761;Socket Bluetooth Cordless Hand Scanner (CHS);Technology;Machines
1762;Okidata B400 Printer;Technology;Machines
1763;"Logitech Wireless Boombox Speaker - portable - wireless, wired";Technology;Accessories
1764;Xiaomi Mi3;Technology;Phones
1765;Xerox 1947;Office Supplies;Paper
1766;Sony Micro Vault Click 4 GB USB 2.0 Flash Drive;Technology;Accessories
1767;Xerox 193;Office Supplies;Paper
1768;iOttie XL Car Mount;Technology;Phones
1769;Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup;Office Supplies;Appliances
1770;First Data TMFD35 PIN Pad;Technology;Accessories
1771;Ultra Commercial Grade Dual Valve Door Closer;Furniture;Furnishings
1772;Contemporary Borderless Frame;Furniture;Furnishings
1773;"3D Systems Cube Printer, 2nd Generation, White";Technology;Machines
1774;Panasonic KX - TS880B Telephone;Technology;Phones
1775;Acco Recycled 2" Capacity Laser Printer Hanging Data Binders;Office Supplies;Binders
1776;Xerox 1936;Office Supplies;Paper
1777;Avery Legal 4-Ring Binder;Office Supplies;Binders
1778;Avaya 5410 Digital phone;Technology;Phones
1779;"TOPS Money Receipt Book, Consecutively Numbered in Red,";Office Supplies;Paper
1780;Desktop 3-Pocket Hot File;Office Supplies;Storage
1781;Wirebound Voice Message Log Book;Office Supplies;Paper
1782;Konica Minolta magicolor 1690MF Multifunction Printer;Technology;Machines
1783;Linden 12" Wall Clock With Oak Frame;Furniture;Furnishings
1784;Tensor Brushed Steel Torchiere Floor Lamp;Furniture;Furnishings
1785;Ricoh - Ink Collector Unit for GX3000 Series Printers;Technology;Machines
1786;"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper";Office Supplies;Paper
1787;Avery 479;Office Supplies;Labels
1788;Okidata C610n Printer;Technology;Machines
1789;Xerox 229;Office Supplies;Paper
1790;Acme Galleria Hot Forged Steel Scissors with Colored Handles;Office Supplies;Supplies
1791;Nu-Dell EZ-Mount Plastic Wall Frames;Furniture;Furnishings
1792;Tensor Track Tree Floor Lamp;Furniture;Furnishings
1793;Hon Olson Stacker Chairs;Furniture;Chairs
1794;Belkin 7-Outlet SurgeMaster Home Series;Office Supplies;Appliances
1795;Griffin GC36547 PowerJolt SE Lightning Charger;Technology;Phones
1796;Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting;Furniture;Furnishings
1797;Cherry 142-key Programmable Keyboard;Technology;Accessories
1798;Motorola L703CM;Technology;Phones
1799;NeatDesk Desktop Scanner & Digital Filing System;Technology;Machines
1800;Hoover Commercial Lightweight Upright Vacuum;Office Supplies;Appliances
1801;Xerox 1976;Office Supplies;Paper
1802;"Stride Job 150 Highlighters, Chisel Tip, Assorted Colors";Office Supplies;Art
1803;"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""";Office Supplies;Binders
1804;Xerox 1983;Office Supplies;Paper
1805;"Tenex Chairmat w/ Average Lip, 45"" x 53""";Furniture;Furnishings
1806;"Brother MFC-9340CDW LED All-In-One Printer, Copier Scanner";Technology;Machines
1807;Avery 484;Office Supplies;Labels
1808;Electrix Fluorescent Magnifier Lamps & Weighted Base;Furniture;Furnishings
1809;Space Solutions Industrial Galvanized Steel Shelving.;Office Supplies;Storage
1810;Plantronics Single Ear Headset;Technology;Machines
1811;Zebra GK420t Direct Thermal/Thermal Transfer Printer;Technology;Machines
1812;Tensor "Hersey Kiss" Styled Floor Lamp;Furniture;Furnishings
1813;Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive;Technology;Accessories
1814;Hoover Commercial SteamVac;Office Supplies;Appliances
1815;Xerox 1938;Office Supplies;Paper
1816;NETGEAR RangeMax WNR1000 Wireless Router;Technology;Accessories
1817;Xerox 1899;Office Supplies;Paper
1818;Hewlett-Packard Desktjet 6988DT Refurbished Printer;Technology;Machines
1819;"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled";Furniture;Bookcases
1820;Executive Impressions 16-1/2" Circular Wall Clock;Furniture;Furnishings
1821;Okidata MB760 Printer;Technology;Machines
1822;"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set";Office Supplies;Art
1823;Executive Impressions 14" Contract Wall Clock with Quartz Movement;Furniture;Furnishings
1824;Sterling Rubber Bands by Alliance;Office Supplies;Fasteners
1825;Kensington 6 Outlet SmartSocket Surge Protector;Office Supplies;Appliances
1826;Maxell CD-R Discs;Technology;Accessories
1827;Avery Hi-Liter Pen Style Six-Color Fluorescent Set;Office Supplies;Art
1828;"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut";Office Supplies;Supplies
1829;Star Micronics TSP100 TSP143LAN Receipt Printer;Technology;Machines
1830;Xerox 1955;Office Supplies;Paper
1831;"Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate";Office Supplies;Paper
1832;"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack";Office Supplies;Paper
1833;Hewlett-Packard Deskjet F4180 All-in-One Color Ink-jet - Printer / copier / scanner;Technology;Machines
1834;Lexmark 20R1285 X6650 Wireless All-in-One Printer;Technology;Machines
1835;Nokia Lumia 1020;Technology;Phones
1836;Acme Serrated Blade Letter Opener;Office Supplies;Supplies
1837;Okidata B401 Printer;Technology;Machines
1838;Xerox Blank Computer Paper;Office Supplies;Paper
1839;4009 Highlighters;Office Supplies;Art
1840;Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs;Furniture;Chairs
1841;Self-Adhesive Address Labels for Typewriters with Dispenser Box;Office Supplies;Labels
1842;Office Star - Task Chair with Contemporary Loop Arms;Furniture;Chairs
1843;Grip Seal Envelopes;Office Supplies;Envelopes
1844;Penpower WorldCard Pro Card Scanner;Technology;Machines
1845;Sony 8GB Class 10 Micro SDHC R40 Memory Card;Technology;Accessories
1846;RCA ViSYS 25425RE1 Corded phone;Technology;Phones
1847;Cisco 8961 IP Phone Charcoal;Technology;Machines
1848;"Eureka Hand Vacuum, Bagless";Office Supplies;Appliances
1849;LG G2;Technology;Phones
1850;Eldon Jumbo ProFile Portable File Boxes Graphite/Black;Office Supplies;Storage
